Description Adipose_Subcutaneous Adipose_Visceral_Omentum Adrenal_Gland Artery_Aorta Artery_Coronary Artery_Tibial Bladder Brain_Amygdala Brain_Anterior_cingulate_cortex_BA24 Brain_Caudate_basal_ganglia Brain_Cerebellar_Hemisphere Brain_Cerebellum Brain_Cortex Brain_Frontal_Cortex_BA9 Brain_Hippocampus Brain_Hypothalamus Brain_Nucleus_accumbens_basal_ganglia Brain_Putamen_basal_ganglia Brain_Spinal_cord_cervical_c-1 Brain_Substantia_nigra Breast_Mammary_Tissue Cells_Cultured_fibroblasts Cells_EBV-transformed_lymphocytes Cervix_Ectocervix Cervix_Endocervix Colon_Sigmoid Colon_Transverse Colon_Transverse_Mixed_Cell Colon_Transverse_Mucosa Colon_Transverse_Muscularis Esophagus_Gastroesophageal_Junction Esophagus_Mucosa Esophagus_Muscularis Fallopian_Tube Heart_Atrial_Appendage Heart_Left_Ventricle Kidney_Cortex Kidney_Medulla Liver Liver_Hepatocyte Liver_Mixed_Cell Liver_Portal_Tract Lung Minor_Salivary_Gland Muscle_Skeletal Nerve_Tibial Ovary Pancreas Pancreas_Acini Pancreas_Islets Pancreas_Mixed_Cell Pituitary Prostate Skin_Not_Sun_Exposed_Suprapubic Skin_Sun_Exposed_Lower_leg Small_Intestine_Terminal_Ileum Small_Intestine_Terminal_Ileum_Lymphode_Aggregate Small_Intestine_Terminal_Ileum_Mixed_Cell Spleen Stomach Stomach_Mixed_Cell Stomach_Mucosa Stomach_Muscularis Testis Thyroid Uterus Vagina Whole_Blood 
MID2 12.6916 9.75339 9.03554 11.0941 10.8814 15.3299 11.4471 2.09691 2.30606 3.20492 8.11311 6.82704 2.62939 3.3097 1.56719 4.11603 4.23822 2.312 3.77703 2.8082 9.82156 6.22186 0.11286 10.8195 11.5829 11.4495 4.60148 2.50601 0.67927 8.93128 11.8348 7.0758 12.3806 17.1533 1.89529 1.06769 2.93391 5.10269 1.74163 2.14488 2.56835 5.16099 9.50686 8.32572 6.45693 10.6141 8.59567 2.3561 1.70697 3.94721 2.06108 7.89928 9.76696 13.6052 16.3567 4.09364 3.76276 3.28092 3.42564 4.53157 4.71698 2.72582 9.2031 2.18972 11.2436 14.8352 12.6907 0.310667 
VSIG1 0.067901 0.077316 0.138266 0.0454025 0.056482 0.033073 0.906532 0.175423 0.301916 0.711443 0.033467 0.0412885 0.384883 0.495328 0.14055 0.381076 1.06851 0.554793 0.057961 0.093143 0.055172 0.200329 0.047294 0.166481 0.087417 0.052149 0.089618 0.081786 0.0802025 0.052863 0.040029 0.234639 0.038942 0.07736 0.0191 0.005291 0.061689 0.013279 0.022106 0.008614 0 1.6907 0.385902 0.125196 0 0.0360135 0.041037 0.0479695 0.023096 0.174845 0.0677615 3.66641 0.186486 0.346919 0.474631 0.386475 2.11473 0.619292 0.385655 83.5598 113.484 87.7161 0.363611 58.7239 0.141693 0.061384 0.267249 0.823554 
PSMD10 48.2361 41.2218 49.3961 52.6073 50.3746 60.0568 48.0039 53.9088 58.6443 49.2016 82.4877 59.0997 43.7359 67.1989 47.0567 96.5453 56.6377 43.5477 88.7763 62.1807 45.4006 75.3966 88.8889 57.03 66.3851 43.7147 37.5056 42.0688 32.1843 35.4355 43.6591 48.1263 42.3185 60.8769 16.2776 11.8869 22.3095 30.7825 15.5066 19.1298 23.4656 36.9679 47.2527 35.9271 14.9238 54.6896 52.8712 12.0666 12.4637 35.3824 13.597 66.1296 41.2774 45.0021 46.0326 34.5836 39.1267 41.1709 39.5456 27.9127 30.6682 21.173 43.0183 54.2753 47.4138 66.8052 56.7819 10.2116 
ATG4A 12.0075 10.5086 11.5848 11.6262 12.4019 11.4857 10.4843 3.53948 3.58007 4.91479 12.655 11.638 4.27843 4.62453 3.76307 4.90792 4.78654 4.2551 6.01777 4.95089 10.8472 9.06063 15.8198 10.0688 10.2559 9.8555 11.1319 15.913 14.6773 8.64315 10.7649 11.4504 10.9368 10.6662 9.07801 7.82152 8.20488 11.9598 9.61478 17.0241 17.6652 15.4174 18.4889 10.9614 13.9025 11.9851 7.21628 10.0133 12.3093 16.7668 12.4852 17.3743 10.5229 8.54418 8.86184 12.4355 13.5845 15.0226 13.5594 13.2223 18.3337 15.4443 11.1777 8.7917 17.7003 11.0488 10.543 5.00618 
COL4A6 3.59765 1.86407 0.435811 2.68521 4.2716 24.1274 63.9684 0.118781 0.080254 0.182013 0.082865 0.13247 0.120397 0.07367 0.162396 0.234742 0.159972 0.124138 0.124681 0.150483 3.10464 0.537288 0.023478 15.5858 33.9004 0.570263 1.13715 0.795138 0.739601 0.240081 193.223 2.15172 190.807 36.1164 3.69959 2.11261 1.82068 4.41644 0.067996 0.007247 0.023219 0.972132 1.6339 1.4877 0.882373 1.29175 13.9109 0.074827 0.033948 0.039062 0.078811 10.9469 21.3724 7.9162 6.45049 1.00669 0.068433 0.449189 1.84435 3.32671 10.9695 0.754546 65.2232 2.28731 1.33421 47.5206 11.3114 0.0185 
ENSG00000189372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.175513 0.0638245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.112846 0 163.326 237.213 57.9986 212.048 0 0 0 0 0.31952 0 0.939936 0 0 0 0.116892 0 0 0 0 0 0 
COL4A5 6.12194 6.83958 4.27743 24.2456 20.2227 42.1921 63.3913 7.41306 2.86585 8.06549 1.56255 2.23143 4.73876 4.22616 11.445 6.60627 4.52384 7.98681 40.2024 13.6534 8.67918 7.63919 0.040209 30.6994 69.6499 4.7128 3.77258 2.43055 2.14992 2.91154 139.46 6.08678 124.255 63.6743 5.60367 1.53227 5.41977 15.6775 0.731619 0.204712 0.312988 5.73865 10.046 7.24375 3.51397 8.659 27.4839 0.53147 0.376602 0.516202 0.531989 20.5957 43.0036 22.7798 17.5663 3.71515 0.935395 1.81572 5.26711 11.5242 22.7869 6.2427 107.971 7.8866 15.1228 80.2484 23.9624 0.032401 
ENSG00000237863 0.0609365 0.062076 0 0.0349135 0.051879 0.131549 0.187689 0.810163 0.683158 0.78756 0.068777 0.117553 0.624609 0.641945 0.654386 3.01647 0.862326 0.434002 1.00151 1.12487 0.192705 0 0 2.3598 5.33567 0.16464 0.034716 0 0 0.12016 0.272965 0 0.141615 1.53793 0.018549 0 0.026906 0.091541 0 0 0 0.336083 0.072103 0.102075 0 0.727968 16.3657 0.0254135 0.044227 0 0.0262425 16.4324 0.486068 0.394659 0.501795 0.047703 0.078893 0.0630535 0.21658 0.352075 0.437596 0.269226 0.32906 0.327341 6.97051 3.98017 1.14002 0 
NXT2 5.73512 5.15982 4.35786 3.96614 4.48981 3.88688 4.4291 4.14162 3.25522 3.52642 1.99066 2.11251 2.72842 2.93175 3.15636 3.46818 3.50865 2.72101 6.20747 4.23188 6.55731 9.19692 18.0947 6.3419 5.41698 2.39303 3.42973 3.78728 3.62025 1.76333 2.18752 7.30186 1.97778 4.17181 1.22981 0.616361 3.00899 4.00431 2.82086 3.17745 3.93298 6.44597 6.06047 6.44787 0.921549 5.52688 5.30129 2.03377 1.66629 1.44043 1.75844 1.78582 5.52225 8.46172 8.13248 4.56337 5.51982 5.0191 5.33787 3.59565 3.97462 3.23033 2.11769 25.3299 6.06321 4.35525 7.47683 2.70347 
KCNE5 0.782297 0.735823 0.833868 0.503093 0.661471 0.18193 0.325979 5.05563 2.17193 6.15044 4.78282 7.61366 1.49558 1.474 4.34298 7.69089 6.99924 4.60636 2.92414 13.01 0.550817 0.342622 0.427085 0.348267 0.331483 0.245539 0.142309 0.06244 0.0546545 0.162148 0.201793 0.197545 0.227214 0.139144 0.494439 0.187861 0.358321 0.476037 0.09825 0.119428 0.090092 0.508228 0.603863 0.163307 0.805173 0.2791 0.886328 0.0753745 0.065451 0.05019 0.0306905 0.49871 0.453676 0.112198 0.174892 0.159503 0.329981 0.173346 1.328 0.14416 0.130478 0.062318 0.285805 0.532779 0.163301 0.154582 0.327482 1.48809 
ACSL4 32.0742 43.6452 39.6446 29.066 29.559 29.9537 16.3774 9.71307 13.2596 9.18833 22.799 14.2909 10.2349 18.6043 12.2705 18.6001 10.5754 7.98667 19.033 11.8076 26.2356 54.6773 53.4332 14.5496 17.7213 18.0899 12.7507 8.37335 4.5652 9.55468 17.5948 12.6832 17.7638 19.9279 15.2659 8.05031 20.367 15.7016 3.31454 5.11334 9.6946 26.8453 52.2867 14.4069 13.1988 16.2847 23.1794 3.82648 1.98586 5.58731 2.8375 14.7478 14.4831 12.4461 14.1888 15.7414 14.9542 11.3549 19.9575 13.719 9.01129 5.37667 14.4142 26.7421 19.0574 21.8139 18.8576 24.0523 
TMEM164 14.5223 14.336 12.1144 12.0518 11.1608 9.49682 9.39529 7.72179 6.98484 7.96128 5.06722 5.47573 7.04422 7.17116 3.90136 6.46077 11.6036 5.78936 2.64783 4.72985 14.6013 13.7871 11.4761 11.3304 10.2334 6.96447 15.9517 28.0469 28.4221 8.36713 7.0529 17.2737 6.24168 10.8531 9.84577 13.6702 7.77758 14.3537 1.11799 1.58443 1.53371 12.3688 19.5495 13.7848 15.9784 8.44959 26.7248 9.45547 8.94935 22.5173 8.3102 14.028 12.6636 26.1243 28.041 18.3802 13.2894 19.4701 13.5253 15.4119 15.6594 16.1279 6.67247 3.62822 22.2587 11.605 11.1392 13.2287 
AMMECR1 3.69281 5.11975 3.97176 2.4214 2.90782 2.24632 4.08422 0.632485 0.88708 0.770684 1.81767 1.79082 1.16696 1.31318 0.763419 1.06964 0.655111 0.71242 0.96469 0.795516 3.5597 14.4188 10.4978 6.27691 3.83433 1.98314 2.92005 3.13272 3.67539 1.78342 2.24711 10.752 1.80406 4.94156 0.934575 0.455803 1.86516 3.17777 1.66505 1.69241 1.77892 6.07014 5.46992 3.62083 0.929311 4.06708 11.567 1.30529 1.31623 1.75456 1.12117 3.69943 3.40617 11.2845 12.0085 3.91427 6.12037 4.18015 5.07766 2.28901 1.99145 1.72565 1.32136 2.41318 4.42079 5.03479 8.24415 1.18913 
CHRDL1 180.264 152.823 2.85838 24.0941 64.8377 91.9427 38.7474 13.282 19.7603 25.7955 4.8871 9.91549 21.6935 23.761 6.23921 2.82625 14.0938 23.9536 1.93646 2.30724 109.452 3.65676 0.115002 14.1152 83.2782 112.543 47.7211 26.5485 3.06939 79.6075 105.081 18.2331 130.155 113.715 14.9095 0.841222 10.2508 4.60097 0.416012 0.01992 0.211446 24.2449 140.716 25.9463 3.10557 199.527 2.90769 2.54484 0.83604 1.8129 2.67088 8.17832 65.3836 13.5526 22.7278 26.4888 8.93303 17.0472 23.7705 8.55949 10.7902 0.077336 37.2821 4.11918 68.4506 158.278 19.0272 0.121166 
PAK3 1.26749 0.790251 0.805928 3.42051 1.809 4.37296 0.479174 8.8867 16.0982 6.09438 1.5155 1.30378 11.8046 20.6354 8.54238 16.2822 11.3371 4.23652 1.09111 3.56333 2.55401 0.184397 0.0135 1.04792 2.92166 0.686502 0.396672 0.237539 0.071263 0.374263 1.19182 0.239581 0.576436 3.51431 0.091638 0.051256 0.198224 0.269182 0.062209 0.030517 0.062967 0.751041 0.648731 1.88775 0.097868 13.0511 1.69937 8.87717 11.4961 24.1107 8.01541 25.946 3.21932 1.49259 1.97841 0.396913 0.368789 0.27803 0.695486 2.07936 2.68574 2.80579 0.699908 3.9293 12.846 2.01157 1.10268 0.017321 
CAPN6 0.728623 1.71051 0.040921 2.0164 0.255559 2.20117 0.814907 0 0 0.0070425 0 0.010582 0.018953 0.015178 0 0.014693 0 0 0.0140485 0 6.44347 0.030408 0 3.00845 19.032 4.50012 2.93569 1.72108 0.699178 1.43454 2.60977 2.3735 1.30762 9.63153 0.031843 0.047826 1.20108 20.9527 0.167073 0.029477 0.109546 2.06117 0.279113 6.17553 0.550923 4.01499 3.65943 2.72807 1.72634 1.0971 2.32255 0.222268 4.70964 1.13023 1.0516 1.45367 1.47308 1.15206 0.601861 7.05142 4.2661 3.05006 6.62489 2.86784 2.75879 19.2407 2.28351 0 
SERTM2 0 0.016032 0.015252 0 0.014592 0.124028 0.151797 0.036171 0.021444 0 0 0 0.0100025 0.011552 0.004247 0.341442 0.008203 0 0.018335 0.01886 0.139161 0 0 1.44106 21.1799 1.89135 0.431103 0.262747 0.0326285 0.958672 0.028578 0 0.010929 1.52147 0 0 0.0573715 0.027406 1.48025 8.38642 7.97844 0.370753 0.0470535 0.055389 0 0.083882 0.449488 0.014681 0.012743 0.219944 0.0328755 0.190296 6.59343 0 0.009066 0.167307 0.026452 0.203047 0.662182 0.127892 1.44318 0.022997 6.20615 0.026384 0.010173 19.6928 1.5626 0 
ALG13 13.3105 12.9046 9.04323 14.4383 14.8897 14.1881 14.0474 3.93086 4.46205 4.94846 10.2515 10.1073 6.26731 6.23168 4.22883 5.59289 5.29333 4.20656 8.05863 5.03822 14.0758 12.4862 15.9072 17.2516 21.2361 12.9932 11.6163 9.97758 10.2597 11.7274 13.1996 9.3184 11.7771 20.1863 5.99997 3.72044 6.58334 10.4862 5.85534 5.45799 4.94386 21.2492 15.687 11.483 3.55788 19.3467 20.6104 4.52961 6.41297 10.315 5.10638 18.9686 18.9208 12.9813 12.1771 15.0158 37.3557 16.4931 21.864 9.4522 9.99531 7.00776 12.3323 20.9992 19.3671 20.3912 15.7524 2.47811 
AMOT 4.59372 2.74054 1.11021 6.3772 8.22429 5.54843 5.66678 16.1341 16.8136 16.8318 3.19614 4.34151 18.8503 15.9501 10.2566 11.7407 16.7621 13.6693 8.26305 14.1239 5.80591 2.09312 0.333555 10.7723 13.2146 5.79973 3.79259 2.63277 1.94097 3.07005 4.16893 2.24704 2.98013 5.95379 2.71757 0.980187 4.27835 4.30827 0.859926 0.869927 1.00313 3.58341 2.65217 10.1608 15.2338 10.4764 5.57937 0.865489 0.561903 2.53011 0.876489 12.1937 6.30914 3.22481 3.66686 3.2852 1.11696 2.7681 1.30255 1.83256 1.56916 0.81036 2.23932 3.38885 5.43062 8.04444 7.65751 0.147869 
HTR2C 0 0 0 0 0 0 0.030841 2.3774 1.83931 13.178 0.109801 0.078824 0.738082 1.35565 1.3526 13.654 34.0051 6.3611 0.532517 1.33256 0 0 0 0.115568 0.075958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0700425 0 0 0 0 0 0.016224 0.037324 0 0.0086095 0 0 0 0 0 0 0 0 0.089845 0 0 0.31604 0 
IL13RA2 0.331724 0.825841 0.543062 47.2463 0.89976 0.845572 0.446997 1.93213 1.24031 2.66848 0.190132 0.20594 0.606575 0.85099 2.09653 11.5293 5.64498 1.0633 0.223374 0.896639 0.465514 22.4116 0 0.39323 0.640879 0.302805 0.332233 0.376845 0.185109 0.278225 0.454932 0.400271 0.352182 0.126141 0.42716 0.036646 1.49976 1.07083 0.609239 0.658839 1.71507 0.106875 1.15676 1.15048 0.0431075 0.112815 0.163165 0.058604 0.034399 0.990381 0.052326 17.3399 3.09726 0.208133 0.304993 0.330737 0.150963 0.401354 0.16533 0.130507 0.088632 0.042437 0.0406985 52.061 1.20223 0.197372 0.260359 0 
LRCH2 5.63958 4.48456 4.41804 9.05393 7.25883 12.2134 9.46978 3.76538 3.49932 4.14539 7.18772 6.41537 3.30445 3.83666 3.51451 6.3392 5.10698 3.08922 5.43053 3.61134 4.17581 4.05677 0.012851 6.49369 11.7088 15.5323 5.6478 2.57592 0.709549 9.11419 6.53032 0.740269 6.82122 7.337 2.60709 0.564659 0.729068 1.12045 0.102068 0.023404 0.04826 2.57368 6.01652 0.968616 0.397025 8.2171 13.4629 0.199974 0.099673 1.66098 0.229407 9.68208 8.36643 0.607457 0.943854 2.62884 1.3166 1.73708 1.58519 1.61499 2.09248 0.531504 7.87717 3.29815 4.78091 12.4813 6.20304 0.009172 
PLS3 186.344 111.799 36.1616 783.132 420.305 596.339 82.4511 23.7832 22.587 20.4482 7.09039 9.53459 23.9884 30.4507 24.2863 20.1601 13.0085 22.061 42.5495 32.7459 108.486 173.591 1.57479 144.825 133.236 71.7382 37.5647 20.978 5.7305 42.5921 87.4333 141.265 75.8839 143.951 34.6681 19.4744 38.519 78.0738 59.6305 63.7414 85.1825 73.2922 219.138 49.1931 15.45 124.641 124.027 13.4432 8.78943 10.4813 13.6594 12.9732 48.2772 150.585 178.036 29.3503 14.3979 23.9133 71.8931 36.4934 34.1759 16.8413 48.8725 22.1753 192.663 216.824 149.261 0.327816 
CT83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 112.134 0 0 0 0 
KLHL13 1.69397 1.5191 2.84567 3.89199 2.48722 4.98925 6.76775 1.73535 1.6578 5.76993 2.54205 2.14009 1.07599 1.47379 1.35639 3.57568 6.32559 3.90078 1.1508 2.12239 3.15733 0.841884 0.130655 6.58044 19.1842 4.80617 2.33819 1.8257 0.664523 2.9925 5.42834 1.80745 4.80248 7.23109 1.51752 1.23483 3.50177 5.29413 0.40415 0.348214 0.330894 2.2835 0.927397 1.54897 0.721208 3.41383 4.6106 1.04059 0.710031 0.452387 0.917655 1.84459 3.48305 0.67461 0.874265 2.1885 0.596226 2.56502 0.568822 1.12746 1.22177 0.352027 4.59379 1.93964 0.839159 22.926 4.39801 0.03701 
WDR44 14.1038 11.6159 10.3659 19.2955 17.3451 21.7241 14.8642 6.25593 6.80046 6.84887 13.5836 11.5794 6.46112 7.67733 6.34402 7.68195 9.27586 5.92997 11.0425 6.27881 12.0724 16.1382 13.0608 14.5569 14.2 13.5757 9.24773 8.47175 5.4601 8.03963 17.051 14.4391 17.2181 15.29 5.49333 4.53615 3.45607 5.54205 4.49122 3.20157 4.54775 12.6673 12.7217 9.46849 6.762 16.4019 14.3447 3.24595 3.06306 8.78606 3.03995 11.2628 10.5554 8.3935 8.83003 11.4059 13.7396 10.7137 11.027 10.0197 9.84464 5.73858 9.64736 12.7128 11.4052 16.8344 14.9581 3.38143 
DOCK11 45.4006 30.0595 3.89137 24.8059 20.6848 32.3009 14.5126 1.13874 1.17829 2.58388 1.04263 1.19179 1.31818 1.29124 1.25693 2.25132 4.69774 1.80224 2.59813 1.96573 24.8155 18.16 23.1697 12.1799 13.1703 20.9926 10.0488 6.99251 2.10148 14.867 25.1 3.32535 29.4654 17.4297 2.50956 1.11261 2.52709 6.45523 0.701322 0.416973 0.718678 11.5304 22.6503 4.82219 1.28084 17.4049 3.10314 0.586344 0.327526 2.18166 0.683985 16.6107 3.86349 4.26172 5.90172 15.6129 37.168 17.5559 22.0711 4.35575 6.04053 1.58437 15.031 2.12564 18.3703 13.9219 11.1682 20.2177 
IL13RA1 75.4526 53.6041 37.3599 90.2374 73.5775 85.1662 28.9385 8.09928 5.88673 10.0545 3.43766 3.14021 5.55441 6.19229 8.95089 13.4239 7.41623 8.96324 21.6728 15.9642 59.9538 65.3023 1.62389 47.1357 42.0208 48.8907 48.9218 64.4177 53.295 53.9078 60.9319 64.752 66.4402 63.946 16.971 7.72024 21.1657 29.1022 43.4203 62.4931 74.3189 83.0318 69.6363 52.6561 21.0635 55.0206 52.0965 12.5924 10.9098 13.047 12.722 26.3835 29.656 23.5084 27.2126 51.9304 48.528 58.5296 35.9082 28.5831 34.0171 17.8033 84.8076 18.6019 47.2552 49.5103 52.1263 35.0761 
TMEM30BP1 1.91219 1.2556 1.38115 1.66164 1.53144 1.49962 0.782974 0.094735 0.086868 0.132292 0.038598 0.0893385 0.153751 0.083731 0.136476 0.198382 0.092335 0.105385 0.448754 0.247729 1.6314 0.83242 0.018998 1.81199 1.09229 0.91734 1.66983 2.57014 2.80137 1.08829 1.05986 2.32799 1.04491 1.69958 0.423238 0.178791 0.524143 0.527983 1.96569 2.58698 1.72559 2.57853 2.44934 1.63248 0.317245 1.80952 0.938895 0.711326 0.544499 0.224537 0.554921 0.739344 1.04898 1.00252 1.03044 1.97394 2.8074 2.57779 1.37284 0.96778 0.826106 0.583534 1.18262 0.3004 1.35402 1.30766 1.95882 0.831584 
ZCCHC12 0.0994595 0.214171 1.42331 0.314174 0.171261 0.230232 0.084404 29.6508 33.8457 18.1084 140.466 112.204 24.1205 27.427 16.8157 135.393 47.2935 7.44132 4.03473 8.33962 0.281273 0.041487 0.030859 7.05573 73.6558 2.20868 0.843705 0.318326 0.135414 1.16938 0.87192 0.066545 0.865912 476.853 0.082251 0.0235375 0.0809535 0.06175 0.027756 0.023219 0 0.495885 0.333078 0.06622 0.0388705 0.152503 3.51234 0.0360865 0.029833 0.244211 0.052991 35.9925 0.283689 0.063358 0.066889 1.12761 6.99284 2.1167 0.327969 0.251694 0.93592 0.048567 3.98421 1.38557 1.61549 75.7828 3.28603 0.09397 
LONRF3 3.24544 3.04377 1.86395 3.89703 3.13445 4.21967 4.5771 0.39602 0.533887 0.541156 6.16195 7.05696 0.639673 0.573502 0.443674 0.623432 0.420898 0.457084 0.648041 0.536666 2.41929 0.054824 0.108659 0.962965 2.53484 3.63637 2.76672 2.24784 1.65159 2.12719 3.45378 0.387948 3.70372 3.5715 1.88918 0.454269 0.781206 1.15602 2.9249 3.23716 3.20635 2.40084 7.33743 3.27064 5.2333 3.1544 2.15759 1.93029 1.14005 0.415831 1.41483 1.45853 2.10597 0.703583 1.23572 1.66012 0.680331 1.09674 0.651062 2.35308 1.92018 1.0843 1.63145 1.76331 12.0984 2.01096 1.30696 1.8791 
PGRMC1 150.211 164.99 231.733 239.498 140.661 167.178 140.796 121.865 133.873 94.4046 152.604 107.287 95.3363 162.903 121.671 207.969 140.03 77.1981 241.503 125.883 174.454 224.494 43.9927 146.369 207.948 147.755 126.329 138.411 97.0613 110.201 123.967 76.2354 121.112 239.309 34.7426 14.3845 87.6464 110.497 201.234 223.324 293.77 140.695 119.362 93.8233 11.1217 207.112 158.765 26.0054 20.052 69.8972 24.9053 112.188 153.906 85.0231 78.6463 121.786 35.6883 109.593 54.536 76.8363 78.1748 51.6227 132.576 47.7139 134.48 186.973 135.381 17.4206 
SLC25A43 24.1287 21.5126 3.91812 16.5237 18.3318 15.9129 12.8791 3.54744 3.60399 3.33888 9.74609 8.84423 3.52688 3.7311 2.55539 3.61729 3.36901 2.69287 4.81679 3.74785 19.227 34.8524 19.5952 23.9431 14.8639 12.2593 16.9629 20.79 18.7074 8.62579 12.2631 36.449 12.0764 17.2911 5.30109 2.00944 7.82807 8.21292 5.57858 6.03139 6.96162 12.3955 19.0093 17.9667 1.48414 30.1799 15.2919 4.83644 3.34929 4.94513 3.71204 4.44625 11.7989 28.2755 28.0385 15.198 10.919 14.4057 9.72709 7.3635 6.58874 4.65882 6.5581 4.34293 11.9671 18.3564 29.8102 2.35387 
SLC25A5-AS1 1.36997 0.914191 1.42242 1.59937 1.51173 1.65805 1.66605 2.70491 2.94724 2.88637 3.69835 3.34764 2.74961 3.23236 2.12059 2.64444 3.2767 2.38802 2.06172 2.29166 1.40531 0.702919 1.37569 1.20901 1.89161 2.00831 1.56467 1.45386 1.56064 2.06975 1.84338 0.834401 2.09406 1.81123 1.10449 0.755382 1.52716 4.06993 0.900475 1.26081 1.06789 2.20577 1.31735 1.33144 1.27406 2.0755 1.28891 0.967271 1.41171 2.64663 1.05224 3.03796 1.77456 1.49023 1.50153 1.76091 2.69815 1.81688 1.87952 1.62779 1.96988 1.65303 1.99009 2.42973 3.48419 1.73927 1.20398 0.238908 
SLC25A5 222.62 225.731 210.949 195.364 203.911 231.537 272.599 123.749 153.195 144.195 203.783 200.379 185.093 205.928 102.116 107.174 141.215 130.395 128.7 129.337 215.397 372.371 742.957 237.942 204.304 321.61 477.156 822.488 754.289 307.609 257.135 494.534 300.942 227.483 112.081 88.9635 334.675 465.161 163.507 202.114 231.941 229.396 353.773 274.404 33.123 166.918 179.482 333.995 354.69 205.757 381.071 140.739 171.545 380.923 376.176 416.862 235.441 542.796 269.482 473.704 663.311 664.278 241.769 103.343 221.554 212.027 341.964 126.088 
STEEP1 19.9868 15.4916 12.6046 21.3188 18.5586 23.3862 18.0504 9.53689 10.573 9.95559 23.0969 19.8096 11.2712 14.801 7.78198 12.8283 13.5933 8.57368 13.668 10.2367 19.8934 19.5778 24.2376 17.7076 21.5372 15.6464 13.2389 15.551 12.1124 16.9108 15.8114 12.0778 15.5208 21.0204 7.13718 5.56077 8.369 15.2401 4.19765 4.72378 4.73967 17.806 16.4425 13.1582 8.3327 21.0166 22.5988 5.49917 6.50335 11.9181 5.90867 13.0126 15.4373 18.7211 19.6264 13.9075 20.6944 15.0522 16.4735 10.2726 11.9734 9.10724 15.8152 13.5634 19.7811 23.0164 16.4138 4.82591 
UBE2A 63.9999 59.1609 39.6659 72.326 71.9912 78.4273 51.6864 32.5902 33.9634 32.5323 49.7095 43.855 27.4235 36.6016 29.2811 34.1748 36.2366 27.9405 54.6704 36.0962 56.5099 96.2196 83.7839 67.0512 63.2585 65.6207 61.1789 77.5246 69.7247 65.758 59.3928 73.6266 63.8234 70.5363 37.5107 36.296 32.9493 45.5999 15.593 20.8489 21.1617 71.5336 66.6219 41.533 50.7807 66.9708 52.7008 14.6865 17.0158 42.1716 17.1085 47.6585 51.6365 52.7198 55.4463 52.3409 64.1387 61.7981 54.9051 34.4113 37.4512 27.9417 61.0878 33.8786 59.6315 67.2096 69.574 41.249 
NKRF 6.79537 7.21287 7.11232 9.52678 8.46033 9.17814 7.14886 6.70351 11.0733 8.65058 19.8374 16.7962 15.0208 19.8111 7.12025 14.6327 11.1383 6.71695 7.31356 6.52912 7.10095 11.3634 24.6315 8.41455 10.1093 6.89689 5.88295 5.35597 4.72796 5.82557 6.47888 8.03708 6.21454 9.82283 3.1002 2.3795 3.96056 8.24194 3.98985 4.30928 3.78325 10.4593 8.35051 6.26255 3.89005 10.3805 12.8945 2.57316 3.6305 5.52506 3.20325 11.4237 8.32318 10.2646 9.65655 7.19437 20.6133 10.3563 11.7538 5.39773 5.64313 4.72652 6.35387 4.48689 9.1868 9.82125 9.17125 2.25041 
SEPTIN6 10.9602 11.4831 66.6826 9.10889 16.012 13.6306 15.3221 5.40534 9.28707 4.3168 36.6132 28.8648 10.4607 15.0044 4.95292 15.0776 4.37079 3.35652 5.92436 6.46572 12.9114 12.6509 190.244 14.7265 18.8457 55.536 23.4308 13.0375 6.80231 37.7396 19.6203 7.27078 32.4315 22.8956 8.66643 3.55856 9.40666 21.5336 7.50496 5.87951 6.04116 28.0257 18.9177 12.2563 1.40989 15.294 11.5777 1.59028 1.24495 6.07101 1.8168 13.4533 13.6868 7.17166 7.86828 38.2439 113.454 45.3156 66.2889 13.5866 14.5833 11.092 22.8295 51.0914 10.0688 12.729 12.3863 33.6496 
SOWAHD 0.523579 0.371967 0.630882 0.357946 0.500236 0.219359 0.33918 0.339134 0.27194 0.290279 0.319958 0.328511 0.238272 0.247497 0.300073 0.384536 0.283113 0.230276 0.7342 0.544314 0.339022 0.501317 6.95041 0.375165 0.498528 0.270149 1.78631 3.23854 2.31024 0.424087 0.186043 0.348422 0.201413 0.416303 0.133392 0.096869 0.483669 1.10741 0.186308 0.354565 0.311449 1.42065 2.76075 0.945955 0.036156 0.486782 0.669327 0.176996 0.188387 0.177823 0.245936 0.270851 0.474308 0.43886 0.512892 5.07655 28.4701 11.872 12.6717 1.3661 2.26834 2.19512 0.138017 12.1216 0.253834 0.287268 0.338699 6.11807 
